TransactionID,TransactionDate,Time,TransactionAmount (INR),Mobile,IsFraud
T45387,03-08-2022,2226,1273,9088909927,0
T45388,03-08-2022,680,200,9088909928,1
T45389,03-08-2022,5956,198,9088909929,0
T45390,03-08-2022,3103,1838.86,9088909930,0
T45391,03-08-2022,2959,50,9088909931,0
T45392,03-08-2022,754,500,9088909932,1
T45393,03-08-2022,3562,98,9088909933,0
T45394,03-08-2022,6942,276.52,9088909934,0
T45395,03-08-2022,3366,760,9088909935,0
T45396,03-08-2022,661,948,9088909936,1
T45397,03-08-2022,2467,30,9088909922,0
T45398,03-08-2022,1,1365,9088909923,1
T45399,03-08-2022,1988,299,9088909924,0
T45400,03-08-2022,3500,1467,9088909925,0
T45401,03-08-2022,3680,13,9088909926,0
T45402,03-08-2022,1533,644,9088909927,0
T45403,03-08-2022,6700,470,9088909928,0
T45404,03-08-2022,6603,504.5,9088909929,0
T45405,03-08-2022,2125,19,9088909930,0
T45406,03-08-2022,6804,60,9088909931,0
T45407,03-08-2022,6602,1300,9088909932,0
T45408,03-08-2022,2225,1181,9088909933,0
T45409,03-08-2022,492,100,9088909934,1
T45410,03-08-2022,894,50,9088909935,1
T45411,03-08-2022,4179,500,9088909936,0
T45412,03-08-2022,1233,200,9088909922,0
T45413,03-08-2022,2506,2150,9088909923,0
T45414,03-08-2022,33,10,9088909924,1
T45415,03-08-2022,323,101.15,9088909925,1
T45416,03-08-2022,1767,12,9088909926,0
T45417,03-08-2022,515,599,9088909927,1
T45418,03-08-2022,2260,810,9088909928,0
T45419,03-08-2022,4507,1000,9088909929,0
T45420,03-08-2022,1847,50,9088909930,0
T45421,03-08-2022,21,32,9088909931,1
T45422,03-08-2022,391,386,9088909932,1
T45423,03-08-2022,1685,127,9088909933,0
T45424,03-08-2022,2930,111,9088909934,0
T45425,03-08-2022,1618,1000,9088909935,0
T45426,03-08-2022,4220,58,9088909936,0
T45427,03-08-2022,3778,1725,9088909934,0
T45428,03-08-2022,2198,1741.46,9088909935,0
T45429,03-08-2022,4128,1404,9088909936,0
T45430,03-08-2022,5106,10,9088909923,0
T45431,03-08-2022,1303,95,9088909924,0
T45432,03-08-2022,6652,4500,9088909925,0
T45433,03-08-2022,2106,110,9088909926,0
T45434,03-08-2022,3728,580,9088909927,0
T45435,03-08-2022,4657,160,9088909928,0
T45436,03-08-2022,2210,250,9088909929,0
T45437,03-08-2022,4994,238,9088909930,0
T45438,03-08-2022,4255,450,9088909931,0
T45439,03-08-2022,5341,200,9088909932,0
T45440,03-08-2022,3030,826,9088909933,0
T45441,03-08-2022,3876,1000,9088909934,0
T45442,03-08-2022,4522,360,9088909935,0
T45443,03-08-2022,6001,516,9088909936,0
T45444,03-08-2022,2339,147,9088909937,0
T45445,03-08-2022,3515,482,9088909923,0
T45446,03-08-2022,939,378.36,9088909924,1
T45447,03-08-2022,1383,80,9088909925,0
T45448,03-08-2022,2367,3999,9088909926,0
T45449,03-08-2022,5717,5000,9088909927,0
T45450,03-08-2022,2411,606.9,9088909928,0
T45451,03-08-2022,1729,100,9088909929,0
T45452,03-08-2022,4588,279,9088909930,0
T45453,03-08-2022,2495,4887,9088909931,0
T45454,03-08-2022,2630,580,9088909932,0
T45455,03-08-2022,6803,21166,9088909933,0
T45456,03-08-2022,3029,160,9088909934,0
T45457,03-08-2022,6614,370,9088909935,0
T45458,03-08-2022,4182,148,9088909936,0
T45459,03-08-2022,5064,30,9088909937,0
T45460,03-08-2022,1170,1280,9088909936,0
T45461,03-08-2022,827,182,9088909937,1
T45462,03-08-2022,4961,40,9088909923,0
T45463,03-08-2022,3205,1350,9088909924,0
T45464,03-08-2022,3562,420,9088909925,0
T45465,03-08-2022,1602,175,9088909926,0
T45466,03-08-2022,6380,1,9088909927,0
T45467,03-08-2022,5875,600,9088909928,0
T45468,03-08-2022,3226,195.12,9088909929,0
T45469,03-08-2022,5459,2190,9088909930,0
T45470,03-08-2022,5041,447,9088909931,0
T45471,03-08-2022,71,40,9088909932,1
T45472,03-08-2022,5453,2084,9088909933,0
T45473,03-08-2022,4820,1000,9088909934,0
T45474,03-08-2022,3485,500,9088909935,0
T45475,03-08-2022,5541,1512.75,9088909936,0
T45476,03-08-2022,1726,100,9088909937,0
T45477,03-08-2022,2708,300,9088909924,0
T45478,03-08-2022,3881,15530,9088909925,0
T45479,03-08-2022,1771,3367.1,9088909926,0
T45480,03-08-2022,5512,400,9088909927,0
T45481,03-08-2022,4117,5146,9088909928,0
T45482,03-08-2022,3187,100,9088909929,0
T45483,03-08-2022,6116,346,9088909930,0
T45484,03-08-2022,2566,928.72,9088909931,0
T45485,03-08-2022,822,414,9088909932,1
T45486,03-08-2022,1561,214,9088909933,0
T45487,03-08-2022,4825,20,9088909934,0
T45488,03-08-2022,5914,167,9088909935,0
T45489,03-08-2022,28,685,9088909936,1
T45490,03-08-2022,2528,422,9088909937,0
T45491,03-08-2022,4193,4043.7,9088909923,0
T45492,03-08-2022,3699,6.62,9088909924,0
T45493,03-08-2022,2343,948,9088909925,0
T45494,03-08-2022,5449,100,9088909926,0
T45495,03-08-2022,1793,3275.83,9088909927,0
T45496,03-08-2022,5169,50,9088909928,0
T45497,03-08-2022,5828,300,9088909929,0
T45498,03-08-2022,2013,454,9088909930,0
T45499,03-08-2022,892,2995,9088909931,1
T45500,03-08-2022,3107,1000,9088909932,0
T45501,03-08-2022,187,1217.73,9088909933,1
T45502,03-08-2022,6399,80,9088909934,0
T45503,03-08-2022,6919,500,9088909935,0
T45504,03-08-2022,2069,720,9088909936,0
T45505,03-08-2022,268,11,9088909937,1
T45506,03-08-2022,1504,719.1,9088909923,0
T45507,03-08-2022,1305,800,9088909924,0
T45508,03-08-2022,1716,35,9088909925,0
T45509,03-08-2022,4988,176,9088909926,0
T45510,03-08-2022,1666,189,9088909927,0
T45511,03-08-2022,1650,898,9088909928,0
T45512,03-08-2022,5550,1147,9088909929,0
T45513,03-08-2022,955,1532,9088909930,1
T45514,03-08-2022,5897,7723.81,9088909931,0
T45515,03-08-2022,243,1120,9088909932,1
T45516,03-08-2022,1973,100,9088909933,0
T45517,03-08-2022,1146,19,9088909934,0
T45518,03-08-2022,2408,1000,9088909935,0
T45519,03-08-2022,4176,187,9088909936,0
T45520,03-08-2022,4048,750,9088909937,0
T45521,03-08-2022,4298,100,9088909935,0
T45522,03-08-2022,4113,180,9088909936,0
T45523,03-08-2022,571,169,9088909937,1
T45524,03-08-2022,2528,2393,9088909936,0
T45525,03-08-2022,5476,699,9088909937,0
T45526,03-08-2022,74,100,9088909936,1
T45527,03-08-2022,5644,50,9088909937,0
T45528,03-08-2022,5279,300,9088909923,0
T45529,03-08-2022,6630,967,9088909924,0
T45530,03-08-2022,6524,3211,9088909925,0
T45531,03-08-2022,676,705,9088909926,1
T45532,03-08-2022,4738,49,9088909927,0
T45533,03-08-2022,3783,2144.62,9088909928,0
T45534,03-08-2022,5945,1534.41,9088909929,0
T45535,03-08-2022,1491,78.68,9088909930,0
T45536,03-08-2022,1462,100,9088909931,0
T45537,03-08-2022,3837,1684,9088909932,0
T45538,03-08-2022,2804,300,9088909933,0
T45539,03-08-2022,5595,21,9088909934,0
T45540,03-08-2022,4814,2000,9088909935,0
T45541,03-08-2022,5442,28,9088909936,0
T45542,03-08-2022,3621,7932,9088909937,0
T45543,03-08-2022,5845,50,9088909924,0
T45544,03-08-2022,271,10400,9088909925,1
T45545,03-08-2022,2098,200,9088909926,0
T45546,03-08-2022,3957,750,9088909927,0
T45547,03-08-2022,2568,566,9088909928,0
T45548,03-08-2022,4709,139,9088909929,0
T45549,03-08-2022,1769,50,9088909930,0
T45550,03-08-2022,3010,444,9088909931,0
T45551,03-08-2022,4380,500,9088909932,0
T45552,03-08-2022,2829,1500,9088909933,0
T45553,03-08-2022,4795,5734,9088909934,0
T45554,03-08-2022,5505,199,9088909935,0
T45555,03-08-2022,5199,248,9088909936,0
T45556,03-08-2022,5843,200,9088909937,0
T45557,03-08-2022,323,249,9088909923,1
T45558,03-08-2022,1288,500,9088909924,0
T45559,03-08-2022,561,1000,9088909925,1
T45560,03-08-2022,6726,23.83,9088909926,0
T45561,03-08-2022,5172,100,9088909927,0
T45562,03-08-2022,1818,188,9088909928,0
T45563,03-08-2022,1025,180,9088909929,0
T45564,03-08-2022,6195,374,9088909930,0
T45565,03-08-2022,6125,25,9088909931,0
T45566,03-08-2022,1563,11,9088909932,0
T45567,03-08-2022,1825,1660,9088909933,0
T45568,03-08-2022,6447,17,9088909934,0
T45569,03-08-2022,1628,300,9088909935,0
T45570,03-08-2022,2232,20,9088909936,0
T45571,03-08-2022,1603,20,9088909937,0
T45572,03-08-2022,404,15698,9088909923,1
T45573,03-08-2022,6548,300,9088909924,0
T45574,03-08-2022,1569,124,9088909925,0
T45575,03-08-2022,3270,10,9088909926,0
T45576,03-08-2022,4379,95,9088909927,0
T45577,03-08-2022,3978,105,9088909928,0
T45578,03-08-2022,6383,400,9088909929,0
T45579,03-08-2022,4816,296,9088909930,0
T45580,03-08-2022,6456,1375,9088909931,0
T45581,03-08-2022,1432,84.13,9088909932,0
T45582,03-08-2022,5531,899,9088909933,0
T45583,03-08-2022,641,60,9088909934,1
T45584,03-08-2022,599,300,9088909935,1
T45585,03-08-2022,4917,100.86,9088909936,0
T45586,03-08-2022,839,379.17,9088909937,1
T45587,03-08-2022,6157,1482,9088909935,0
T45588,03-08-2022,674,1937,9088909936,1
T45589,03-08-2022,1797,2200,9088909937,0
T45590,03-08-2022,5993,1500,9088909924,0
T45591,03-08-2022,62,50,9088909925,1
T45592,03-08-2022,2231,50,9088909926,0
T45593,03-08-2022,575,328,9088909927,1
T45594,03-08-2022,2477,1018,9088909928,0
T45595,03-08-2022,1107,878.4,9088909929,0
T45596,03-08-2022,3490,408.26,9088909930,0
T45597,03-08-2022,3798,1266,9088909931,0
T45598,03-08-2022,3385,189,9088909932,0
T45599,03-08-2022,4918,348,9088909933,0
T45600,03-08-2022,5696,442,9088909934,0
T45601,03-08-2022,3151,200,9088909935,0
T45602,03-08-2022,439,575,9088909936,1
T45603,03-08-2022,808,1300,9088909937,1
T45604,03-08-2022,3559,6300,9088909938,0
T45605,03-08-2022,2323,100,9088909924,0
T45606,03-08-2022,4485,2100,9088909925,0
T45607,03-08-2022,220,400,9088909926,1
T45608,03-08-2022,452,150,9088909927,1
T45609,03-08-2022,2731,1000,9088909928,0
T45610,03-08-2022,6302,80,9088909929,0
T45611,03-08-2022,248,300,9088909930,1
T45612,03-08-2022,2327,1,9088909931,0
T45613,03-08-2022,3367,50,9088909932,0
T45614,03-08-2022,3928,1850,9088909933,0
T45615,03-08-2022,5688,1689.85,9088909934,0
T45616,03-08-2022,4483,200,9088909935,0
T45617,03-08-2022,943,270,9088909936,1
T45618,03-08-2022,6737,2047,9088909937,0
T45619,03-08-2022,5957,947,9088909938,0
T45620,03-08-2022,3059,200,9088909937,0
T45621,03-08-2022,5408,6500,9088909938,0
T45622,03-08-2022,591,679,9088909924,1
T45623,03-08-2022,3885,1000,9088909925,0
T45624,03-08-2022,620,899,9088909926,1
T45625,03-08-2022,5092,100.86,9088909927,0
T45626,03-08-2022,6749,2721.15,9088909928,0
T45627,03-08-2022,818,317,9088909929,1
T45628,03-08-2022,6980,3.42,9088909930,0
T45629,03-08-2022,3363,504.3,9088909931,0
T45630,03-08-2022,6521,200,9088909932,0
T45631,03-08-2022,5581,36,9088909933,0
T45632,03-08-2022,3089,233,9088909934,0
T45633,03-08-2022,463,100,9088909935,1
T45634,03-08-2022,14,1000,9088909936,1
T45635,03-08-2022,4455,253,9088909937,0
T45636,03-08-2022,6691,100,9088909938,0
T45637,03-08-2022,5027,1000,9088909925,0
T45638,03-08-2022,2969,500,9088909926,0
T45639,03-08-2022,6045,150,9088909927,0
T45640,03-08-2022,4155,6,9088909928,0
T45641,03-08-2022,2055,1700,9088909929,0
T45642,03-08-2022,2850,85,9088909930,0
T45643,03-08-2022,6136,168.67,9088909931,0
T45644,03-08-2022,1380,399,9088909932,0
T45645,03-08-2022,5854,999,9088909933,0
T45646,03-08-2022,446,870,9088909934,1
T45647,03-08-2022,276,545,9088909935,1
T45648,03-08-2022,5523,1335.16,9088909936,0
T45649,03-08-2022,3688,717.44,9088909937,0
T45650,03-08-2022,1507,13,9088909938,0
T45651,03-08-2022,5215,14,9088909924,0
T45652,03-08-2022,4168,2200,9088909925,0
T45653,03-08-2022,2937,38000,9088909926,0
T45654,03-08-2022,80,1936,9088909927,1
T45655,03-08-2022,601,357,9088909928,1
T45656,03-08-2022,2589,368,9088909929,0
T45657,03-08-2022,4888,1000,9088909930,0
T45658,03-08-2022,3600,1342.28,9088909931,0
T45659,03-08-2022,1952,210,9088909932,0
T45660,03-08-2022,821,1000,9088909933,1
T45661,03-08-2022,6106,800,9088909934,0
T45662,03-08-2022,289,2270,9088909935,1
T45663,03-08-2022,2361,482.12,9088909936,0
T45664,03-08-2022,1271,55,9088909937,0
T45665,03-08-2022,3122,1100,9088909938,0
T45666,03-08-2022,4077,857,9088909924,0
T45667,03-08-2022,1615,1139,9088909925,0
T45668,03-08-2022,5447,247,9088909926,0
T45669,03-08-2022,770,2859,9088909927,1
T45670,03-08-2022,6153,350,9088909928,0
T45671,03-08-2022,2603,2040,9088909929,0
T45672,03-08-2022,2058,2781,9088909930,0
T45673,03-08-2022,429,120,9088909931,1
T45674,03-08-2022,3956,645.7,9088909932,0
T45675,03-08-2022,1013,1064.65,9088909933,0
T45676,03-08-2022,2208,59,9088909934,0
T45677,03-08-2022,5139,252.16,9088909935,0
T45678,03-08-2022,1636,2000,9088909936,0
T45679,03-08-2022,4524,5183.59,9088909937,0
T45680,03-08-2022,2787,100,9088909938,0
T45681,03-08-2022,5283,100,9088909936,0
T45682,03-08-2022,4491,100,9088909937,0
T45683,03-08-2022,2770,750,9088909938,0
T45684,03-08-2022,2417,936,9088909937,0
T45685,03-08-2022,6545,5900.73,9088909938,0
T45686,03-08-2022,2739,150,9088909937,0
T45687,03-08-2022,2717,1127.1,9088909938,0
T45688,03-08-2022,2642,255,9088909924,0
T45689,03-08-2022,2531,199,9088909925,0
T45690,03-08-2022,6770,200,9088909926,0
T45691,03-08-2022,2365,100,9088909927,0
T45692,03-08-2022,4086,630,9088909928,0
T45693,03-08-2022,4283,200,9088909929,0
T45694,03-08-2022,783,2579.33,9088909930,1
T45695,03-08-2022,172,1500,9088909931,1
T45696,03-08-2022,6527,269,9088909932,0
T45697,03-08-2022,3044,340,9088909933,0
T45698,03-08-2022,3372,620,9088909934,0
T45699,03-08-2022,5414,3050,9088909935,0
T45700,03-08-2022,5818,117,9088909936,0
T45701,03-08-2022,439,609,9088909937,1
T45702,03-08-2022,4118,1902,9088909938,0
T45703,03-08-2022,6888,94,9088909925,0
T45704,03-08-2022,6426,470,9088909926,0
T45705,03-08-2022,1871,30,9088909927,0
T45706,03-08-2022,5315,992,9088909928,0
T45707,03-08-2022,363,41,9088909929,1
T45708,03-08-2022,5343,160,9088909930,0
T45709,03-08-2022,1094,50,9088909931,0
T45710,03-08-2022,1607,10,9088909932,0
T45711,03-08-2022,3887,403,9088909933,0
T45712,03-08-2022,3999,3000,9088909934,0
T45713,03-08-2022,2913,726,9088909935,0
T45714,03-08-2022,5535,3300,9088909936,0
T45715,03-08-2022,5573,227,9088909937,0
T45716,03-08-2022,4069,150,9088909938,0
T45717,03-08-2022,1426,1150,9088909924,0
T45718,03-08-2022,4044,4114,9088909925,0
T45719,03-08-2022,3707,1673.5,9088909926,0
T45720,03-08-2022,1925,5,9088909927,0
T45721,03-08-2022,4903,1729.88,9088909928,0
T45722,03-08-2022,2250,40,9088909929,0
T45723,03-08-2022,4005,460.5,9088909930,0
T45724,03-08-2022,5450,33,9088909931,0
T45725,03-08-2022,6975,1459.34,9088909932,0
T45726,03-08-2022,5254,1026,9088909933,0
T45727,03-08-2022,6712,10,9088909934,0
T45728,03-08-2022,2231,234,9088909935,0
T45729,03-08-2022,127,715,9088909936,1
T45730,03-08-2022,3677,26611,9088909937,0
T45731,03-08-2022,3967,150,9088909938,0
T45732,03-08-2022,6373,150,9088909924,0
T45733,03-08-2022,5565,13,9088909925,0
T45734,03-08-2022,269,200,9088909926,1
T45735,03-08-2022,1499,100,9088909927,0
T45736,03-08-2022,2214,582,9088909928,0
T45737,03-08-2022,2362,199,9088909929,0
T45738,03-08-2022,3213,168,9088909930,0
T45739,03-08-2022,5656,197.36,9088909931,0
T45740,03-08-2022,2858,85,9088909932,0
T45741,03-08-2022,950,500,9088909933,1
T45742,03-08-2022,969,155,9088909934,1
T45743,03-08-2022,4073,360,9088909935,0
T45744,03-08-2022,2788,300,9088909936,0
T45745,03-08-2022,5060,10,9088909937,0
T45746,03-08-2022,4498,160,9088909938,0
T45747,03-08-2022,5946,1245,9088909936,0
T45748,03-08-2022,4614,1500,9088909937,0
T45749,03-08-2022,3505,1330,9088909938,0
T45750,03-08-2022,474,10000,9088909925,1
T45751,03-08-2022,3355,1120,9088909926,0
T45752,03-08-2022,2146,1645,9088909927,0
T45753,03-08-2022,1832,1469.3,9088909928,0
T45754,03-08-2022,4112,0,9088909929,1
T45755,03-08-2022,6809,10,9088909930,0
T45756,03-08-2022,6628,500,9088909931,0
T45757,03-08-2022,4149,3660,9088909932,0
T45758,03-08-2022,2175,418,9088909933,0
T45759,03-08-2022,382,240.84,9088909934,1
T45760,03-08-2022,3984,100.87,9088909935,0
T45761,03-08-2022,2607,748,9088909936,0
T45762,03-08-2022,2849,7982,9088909937,0
T45763,03-08-2022,2798,8,9088909938,0
T45764,03-08-2022,6945,500,9088909939,0
T45765,03-08-2022,4585,187,9088909925,0
T45766,03-08-2022,227,21,9088909926,1
T45767,03-08-2022,4145,4490,9088909927,0
T45768,03-08-2022,819,510,9088909928,1
T45769,03-08-2022,6413,1200,9088909929,0
T45770,03-08-2022,4814,200,9088909930,0
T45771,03-08-2022,452,1922.44,9088909931,1
T45772,03-08-2022,988,500,9088909932,1
T45773,03-08-2022,3944,325,9088909933,0
T45774,03-08-2022,2592,3455,9088909934,0
T45775,03-08-2022,2961,3870.34,9088909935,0
T45776,03-08-2022,5800,964,9088909936,0
T45777,03-08-2022,6320,20,9088909937,0
T45778,03-08-2022,1360,2107,9088909938,0
T45779,03-08-2022,1775,1523.25,9088909939,0
T45780,03-08-2022,5007,1145,9088909938,0
T45781,03-08-2022,3303,249,9088909939,0
T45782,03-08-2022,359,250,9088909925,1
T45783,03-08-2022,5682,1950,9088909926,0
T45784,03-08-2022,2918,1650,9088909927,0
T45785,03-08-2022,6596,78,9088909928,0
T45786,03-08-2022,4043,1606,9088909929,0
T45787,03-08-2022,4366,7590,9088909930,0
T45788,03-08-2022,2162,30,9088909931,0
T45789,03-08-2022,2256,1562,9088909932,0
T45790,03-08-2022,5329,10,9088909933,0
T45791,03-08-2022,4057,5000,9088909934,0
T45792,03-08-2022,2747,443.16,9088909935,0
T45793,03-08-2022,1735,300,9088909936,0
T45794,03-08-2022,5164,1499,9088909937,0
T45795,03-08-2022,5937,1752.94,9088909938,0
T45796,03-08-2022,3990,258,9088909939,0
T45797,03-08-2022,6416,2625,9088909926,0
T45798,03-08-2022,6628,500,9088909927,0
T45799,03-08-2022,5909,70,9088909928,0
T45800,03-08-2022,2192,900,9088909929,0
T45801,03-08-2022,4144,344.5,9088909930,0
T45802,03-08-2022,621,60,9088909931,1
T45803,03-08-2022,3308,500,9088909932,0
T45804,03-08-2022,2999,20,9088909933,0
T45805,03-08-2022,6149,510,9088909934,0
T45806,03-08-2022,4393,350,9088909935,0
T45807,03-08-2022,2017,340,9088909936,0
T45808,03-08-2022,4913,200,9088909937,0
T45809,03-08-2022,1169,369,9088909938,0
T45810,03-08-2022,6817,2495,9088909939,0
T45811,03-08-2022,231,1321,9088909925,1
T45812,03-08-2022,3939,3639.33,9088909926,0
T45813,03-08-2022,2327,399,9088909927,0
T45814,03-08-2022,1634,1213,9088909928,0
T45815,03-08-2022,321,100,9088909929,1
T45816,03-08-2022,6001,1240,9088909930,0
T45817,03-08-2022,2404,22653,9088909931,0
T45818,03-08-2022,5370,399,9088909932,0
T45819,03-08-2022,3260,40456,9088909933,0
T45820,03-08-2022,5670,210,9088909934,0
T45821,03-08-2022,2966,1397.16,9088909935,0
T45822,03-08-2022,2,60,9088909936,1
T45823,03-08-2022,4929,2100,9088909937,0
T45824,03-08-2022,2016,499,9088909938,0
T45825,03-08-2022,3103,879.89,9088909939,0
T45826,03-08-2022,6437,302,9088909925,0
T45827,03-08-2022,1789,971,9088909926,0
T45828,03-08-2022,422,348.03,9088909927,1
T45829,03-08-2022,2160,870,9088909928,0
T45830,03-08-2022,2312,9750,9088909929,0
T45831,03-08-2022,6096,8500,9088909930,0
T45832,03-08-2022,5830,148,9088909931,0
T45833,03-08-2022,3307,1000,9088909932,0
T45834,03-08-2022,1385,819,9088909933,0
T45835,03-08-2022,1621,457,9088909934,0
T45836,03-08-2022,5022,750,9088909935,0
T45837,03-08-2022,6258,1572,9088909936,0
T45838,03-08-2022,4693,50,9088909937,0
T45839,03-08-2022,2255,640,9088909938,0
T45840,03-08-2022,5989,100,9088909939,0
T45841,03-08-2022,3614,500,9088909937,0
T45842,03-08-2022,4019,100,9088909938,0
T45843,03-08-2022,1323,20,9088909939,0
T45844,03-08-2022,3568,222,9088909938,0
T45845,03-08-2022,4810,1.99,9088909939,0
T45846,03-08-2022,6846,25,9088909938,0
T45847,03-08-2022,3765,200,9088909939,0
T45848,03-08-2022,6503,100,9088909925,0
T45849,03-08-2022,486,30,9088909926,1
T45850,03-08-2022,6645,500,9088909927,0
T45851,03-08-2022,1057,264,9088909928,0
T45852,03-08-2022,1002,845.64,9088909929,0
T45853,03-08-2022,4221,1150,9088909930,0
T45854,03-08-2022,3371,50,9088909931,0
T45855,03-08-2022,5317,60,9088909932,0
T45856,03-08-2022,4771,20,9088909933,0
T45857,03-08-2022,6819,14859,9088909934,0
T45858,03-08-2022,3283,1415,9088909935,0
T45859,03-08-2022,1195,524.25,9088909936,0
T45860,03-08-2022,4176,775,9088909937,0
T45861,03-08-2022,460,1100,9088909938,1
T45862,03-08-2022,281,100,9088909939,1
T45863,03-08-2022,4583,528,9088909926,0
T45864,03-08-2022,6972,980,9088909927,0
T45865,03-08-2022,2353,165,9088909928,0
T45866,03-08-2022,5601,1200,9088909929,0
T45867,03-08-2022,4278,2607,9088909930,0
T45868,03-08-2022,4134,149,9088909931,0
T45869,03-08-2022,2711,70,9088909932,0
T45870,03-08-2022,3491,559,9088909933,0
T45871,03-08-2022,1381,8730,9088909934,0
T45872,03-08-2022,4522,88.62,9088909935,0
T45873,03-08-2022,2891,459,9088909936,0
T45874,03-08-2022,5083,150,9088909937,0
T45875,03-08-2022,247,1000,9088909938,1
T45876,03-08-2022,6658,400,9088909939,0
T45877,03-08-2022,623,167,9088909925,1
T45878,03-08-2022,1876,100,9088909926,0
T45879,03-08-2022,1773,104,9088909927,0
T45880,03-08-2022,5326,795,9088909928,0
